1,33,1635,503,286,578,5
1,33,1700,352,221,370,3
1,33,1455,185,377,578,2
1,33,1437,404,392,473,1
1,33,1473,0,305,298,1
1,33,1486,0,281,225,2
1,33,1668,563,253,518,2
1,33,1629,765,292,316,1
1,34,1457,0,263,268,2
1,34,1719,621,202,460,2
1,34,1743,395,178,300,3
1,34,1676,830,245,251,1
1,34,1415,29,313,328,1
1,34,1400,448,406,479,1
1,34,1415,225,398,585,2
1,34,1673,556,248,525,5
1,35,1704,602,217,479,5
1,35,1703,879,218,202,1
1,35,1766,434,155,321,3
1,35,1822,0,99,92,1
1,35,1381,477,421,496,1
1,35,1380,0,310,293,2
1,35,1828,0,93,67,2
1,35,1401,259,394,585,2
1,35,1743,671,177,410,2
1,35,1375,51,317,333,1
1,36,1751,689,170,392,5
1,36,1750,954,171,127,1
1,36,1813,573,108,240,3
1,36,1365,305,403,608,2
1,36,1345,523,429,510,1
1,36,1316,0,322,337,2
1,36,1319,81,318,348,1
1,36,1803,0,118,149,1
1,36,1812,0,109,98,2
1,36,1789,864,132,217,2
1,37,1788,0,133,205,1
1,37,1799,0,122,121,2
1,37,1782,840,139,241,5
1,37,1819,919,102,162,2
1,37,1780,1004,141,77,1
1,37,1845,618,76,237,3
1,37,1338,335,419,621,2
1,37,1325,562,434,516,1
1,37,1281,0,325,367,2
1,37,1278,118,325,338,1
1,38,1304,607,434,474,1
1,38,1320,386,419,621,2
1,38,1218,0,340,411,2
1,38,1221,146,326,359,1
1,38,1757,1,163,241,1
1,38,1773,0,148,148,2
1,39,1189,0,334,445,2
1,39,1181,171,337,368,1
1,39,1278,646,452,435,1
1,39,1735,0,186,259,1
1,39,1287,416,440,650,2
1,39,1752,0,169,176,2
1,40,1714,0,207,189,2
1,40,1124,217,350,367,1
1,40,1272,470,449,611,2
1,40,1655,0,266,301,1
1,40,1134,12,331,483,2
1,40,1258,703,464,378,1
1,40,1188,0,263,106,1
1,41,1099,37,347,487,2
1,41,1249,747,515,334,1
1,41,1623,0,281,328,1
1,41,1152,0,263,142,1
1,41,1635,0,286,223,2
1,41,1256,507,471,574,2
1,41,1089,247,352,374,1
1,42,1589,0,310,267,2
1,42,1104,0,267,68,7
1,42,1575,0,341,361,1
1,42,1083,0,236,91,2
1,42,1083,0,240,170,1
1,42,1640,0,276,204,5
1,42,1256,562,479,519,2
1,42,1038,288,362,383,1
1,42,1237,808,489,273,1
1,42,1044,74,360,505,2
1,43,1036,0,255,195,1
1,43,1561,0,334,296,2
1,43,1542,0,352,384,1
1,43,1258,604,490,477,2
1,43,1238,855,500,226,1
1,43,1018,105,364,503,2
1,43,1003,320,376,393,1
1,44,1487,13,361,404,1
1,44,952,372,391,400,1
1,44,1269,666,480,414,2
1,44,975,136,376,533,2
1,44,1245,929,517,152,1
1,44,991,0,239,231,1
1,44,992,0,302,120,7
1,44,1514,0,324,336,2
1,44,970,0,246,131,3
1,45,1278,710,473,371,2
1,45,957,183,371,526,2
1,45,961,0,303,144,7
1,45,1253,975,534,106,1
1,45,925,0,280,171,3
1,45,1490,0,326,361,2
1,45,1454,29,360,419,1
1,45,922,408,404,405,1
1,45,938,0,257,254,1
1,46,915,463,394,411,1
1,46,1447,0,316,401,2
1,46,879,0,281,284,1
1,46,1329,779,459,302,2
1,46,1848,0,73,76,1
1,46,893,0,333,171,7
1,46,1409,58,364,428,1
1,46,875,0,257,199,3
1,46,921,220,381,546,2
1,47,840,0,287,219,3
1,47,1416,0,313,430,2
1,47,1364,822,449,259,2
1,47,1833,0,88,161,1
1,47,1385,79,364,436,1
1,47,844,0,272,308,1
1,47,873,2,319,197,7
1,47,899,493,397,421,1
1,47,905,254,390,553,2
1,47,1834,0,87,80,2
1,48,755,0,319,350,1
1,48,816,0,332,230,7
1,48,1447,892,389,189,2
1,48,793,2,292,247,3
1,48,1807,0,114,111,2
1,48,888,300,394,570,2
1,48,878,549,412,432,1
1,48,976,669,190,76,1
1,48,1354,0,332,475,2
1,48,1338,109,376,451,1
1,48,1811,0,109,196,1
1,49,767,0,293,282,3
1,49,1789,0,132,212,1
1,49,1779,0,142,81,2
1,49,776,25,266,349,1
1,49,823,581,465,447,1
1,49,1552,943,260,138,2
1,49,878,333,400,577,2
1,49,1309,165,381,425,1
1,49,1326,24,348,484,2
1,50,768,0,315,293,7
1,50,1752,0,169,245,1
1,50,709,67,315,349,1
1,50,1750,0,171,174,2
1,50,1281,169,398,473,1
1,50,1290,53,360,498,2
1,50,809,650,482,431,1
1,50,862,377,417,605,2
1,50,1673,1015,204,66,2
1,51,861,416,424,611,2
1,51,1728,0,193,270,1
1,51,1728,0,193,189,2
1,51,745,0,319,318,7
1,51,801,693,497,388,1
1,51,1257,193,403,482,1
1,51,1314,78,296,497,2
1,51,702,85,304,361,1
1,52,864,475,438,604,2
1,52,668,111,318,368,1
1,52,799,742,513,339,1
1,52,1238,240,402,489,1
1,52,1696,0,224,238,2
1,52,1249,117,391,516,2
1,52,1682,21,239,312,1
1,53,659,131,323,378,1
1,53,799,804,526,277,1
1,53,1221,269,415,491,1
1,53,1242,138,384,527,2
1,53,1676,0,245,274,2
1,53,1652,0,269,335,1
1,53,878,515,429,566,2
1,54,888,573,449,506,2
1,54,633,167,368,386,1
1,54,1617,27,292,344,1
1,54,1212,318,423,503,1
1,54,1632,0,278,276,2
1,54,1224,186,393,538,2
1,54,806,872,542,209,1
1,55,1205,351,432,514,1
1,55,1611,0,278,301,2
1,55,621,193,348,392,1
1,55,812,911,556,170,1
1,55,899,611,460,470,2
1,55,1592,38,296,355,1
1,55,1221,219,394,543,2
1,56,926,672,469,409,2
1,56,1576,0,287,332,2
1,56,1559,84,299,348,1
1,56,610,239,340,405,1
1,56,829,970,582,111,1
1,56,1208,401,437,525,1
1,56,1225,235,360,533,5
1,56,1216,258,404,553,2
1,57,960,715,466,366,2
1,57,1533,102,302,353,1
1,57,1557,0,282,369,2
1,57,600,267,333,401,1
1,57,936,1028,507,53,1
1,57,1222,288,402,561,2
1,57,1201,437,453,505,1
1,57,1233,267,341,513,5
1,58,1515,0,297,403,2
1,58,1502,128,304,377,1
1,58,1221,331,417,572,2
1,58,1220,313,368,472,5
1,58,597,102,338,497,3
1,58,621,90,362,471,7
1,58,998,777,464,304,2
1,58,1202,491,464,526,1
1,58,588,311,354,410,1
1,59,1232,342,364,559,5
1,59,1223,365,426,584,2
1,59,1034,815,469,266,2
1,59,1518,255,165,62,1
1,59,652,120,330,473,7
1,59,612,160,309,469,5
1,59,590,128,334,506,3
1,59,1486,154,299,376,1
1,59,580,349,359,409,1
1,59,1495,0,291,398,5
1,59,1485,0,310,430,2
1,59,1204,528,470,458,1
1,60,1461,0,299,466,2
1,60,1212,581,485,500,1
1,60,1248,416,419,605,2
1,60,1121,881,408,200,2
1,60,1440,190,318,347,1
1,60,574,168,361,512,3
1,60,1475,0,284,414,5
1,60,1247,393,391,542,5
1,60,609,196,295,447,5
1,60,663,154,309,489,7
1,60,571,394,365,411,1
1,61,601,228,318,479,5
1,61,1419,217,321,331,1
1,61,1443,17,299,450,5
1,61,1241,424,389,609,5
1,61,1254,454,432,612,2
1,61,556,421,381,426,1
1,61,556,195,382,516,3
1,61,1221,625,494,456,1
1,61,1433,19,311,477,2
1,61,1204,921,344,160,2
1,61,628,187,356,489,7
1,62,1409,54,305,422,5
1,62,553,470,393,433,1
1,62,1379,994,177,87,2
1,62,1256,508,463,573,2
1,62,1240,688,510,393,1
1,62,1393,257,322,305,1
1,62,1260,476,397,571,5
1,62,1399,55,323,484,2
1,62,558,241,377,530,3
1,62,600,272,335,457,5
1,62,675,225,315,499,7
1,63,1254,726,523,355,1
1,63,599,303,315,459,5
1,63,1277,510,403,571,5
1,63,1287,545,452,536,2
1,63,1372,275,334,300,1
1,63,1389,76,306,420,2
1,63,560,509,386,437,1
1,63,1384,79,327,491,5
1,63,555,271,390,536,3
1,63,627,257,366,504,7
1,64,590,348,344,482,5
1,64,631,302,364,518,7
1,64,550,318,386,550,3
1,64,26,11,813,118,1
1,64,1358,111,325,461,5
1,64,537,534,409,476,1
1,64,1290,789,523,292,1
1,64,1324,603,452,478,2
1,64,1311,571,403,510,5
1,65,539,347,398,567,3
1,65,583,381,335,477,5
1,65,639,334,353,537,7
1,65,545,585,409,470,1
1,65,1340,351,341,323,1
1,65,1340,137,350,512,2
1,65,1327,611,419,470,5
1,65,1310,841,546,240,1
1,65,1325,652,494,429,2
1,66,1366,725,509,356,2
1,66,1331,182,356,523,2
1,66,1361,921,560,158,1
1,66,1365,678,415,403,5
1,66,531,396,404,581,3
1,66,595,379,400,535,7
1,66,575,433,355,536,5
1,66,515,642,425,439,1
1,66,1330,403,350,399,1
1,67,1324,440,360,427,1
1,67,517,427,409,589,3
1,67,1320,215,366,527,2
1,67,1396,978,525,103,1
1,67,1393,724,412,357,5
1,67,497,670,445,411,1
1,67,589,410,407,536,7
1,67,574,461,311,507,5
1,67,1456,778,456,303,2
1,67,1322,204,332,531,5
1,68,1326,493,360,431,1
1,68,1443,802,375,279,5
1,68,1529,856,391,225,2
1,68,1322,247,362,549,5
1,68,1330,258,360,540,2
1,69,1328,527,373,438,1
1,69,1048,0,98,46,1
1,69,539,491,447,561,7
1,69,1500,856,360,225,5
1,69,1612,905,309,176,2
1,69,475,510,423,571,3
1,69,454,779,454,302,1
1,69,1310,284,391,554,2
1,69,1320,276,356,559,5
1,69,538,540,369,530,5
1,70,1335,320,336,549,5
1,70,1609,939,178,142,5
1,70,1726,986,195,95,2
1,70,1339,571,381,460,1
1,70,1001,0,173,86,1
1,70,1335,329,384,571,2
1,71,1342,607,396,464,1
1,71,1336,360,383,554,2
1,71,1336,352,400,586,5
1,71,952,0,207,116,1
1,71,1710,997,138,84,5
1,71,527,573,443,508,7
1,71,495,628,385,453,5
1,71,423,591,449,490,3
1,71,401,886,476,194,1
1,71,954,0,206,69,2
1,72,367,643,490,438,3
1,72,391,949,465,132,1
1,72,523,624,431,457,7
1,72,468,678,399,403,5
1,72,1355,401,347,590,5
1,72,932,0,199,112,2
1,72,930,0,200,161,1
1,72,1353,664,413,417,1
1,72,1356,409,408,591,2
1,73,364,679,477,402,3
1,73,910,0,209,192,1
1,73,1380,709,411,372,1
1,73,447,718,357,363,5
1,73,447,664,497,417,7
1,73,346,987,498,94,1
1,73,895,0,226,137,2
1,73,1379,441,412,604,2
1,73,1364,434,353,610,5
1,74,317,737,497,344,3
1,74,1407,765,420,316,1
1,74,1398,493,424,588,2
1,74,1387,487,363,594,5
1,74,319,1035,505,46,1
1,74,871,0,252,240,1
1,74,465,719,450,362,7
1,74,425,780,332,301,5
1,74,878,0,234,186,2
1,75,415,814,310,267,5
1,75,868,0,254,217,2
1,75,870,0,273,184,5
1,75,885,0,222,273,1
1,75,1407,523,371,558,5
1,75,336,773,465,308,3
1,75,1424,526,430,555,2
1,75,1426,803,426,278,1
1,75,443,760,435,321,7
1,76,853,4,268,324,1
1,76,345,834,419,247,3
1,76,1465,862,456,219,1
1,76,466,819,335,262,7
1,76,435,874,212,207,5
1,76,852,0,300,231,5
1,76,1445,577,378,504,5
1,76,1481,583,418,498,2
1,76,853,0,283,269,2
1,77,1510,622,411,459,2
1,77,1475,615,374,466,5
1,77,1497,928,424,153,1
1,77,856,0,266,364,1
1,77,418,916,171,165,5
1,77,507,858,275,223,7
1,77,359,877,361,204,3
1,77,858,0,296,238,5
1,77,855,1,271,300,2
1,78,382,981,209,100,5
1,78,462,919,261,162,7
1,78,1551,991,370,90,1
1,78,861,59,293,361,1
1,78,885,0,270,353,2
1,78,419,939,166,142,3
1,78,1517,679,344,402,5
1,78,857,0,319,327,5
1,78,1548,686,373,395,2
1,79,1581,722,340,359,2
1,79,1547,717,356,364,5
1,79,1587,1024,334,57,1
1,79,879,0,285,388,2
1,79,867,111,299,353,1
1,79,883,0,298,362,5
1,79,505,959,183,122,7
1,79,360,1026,70,55,5
1,79,400,980,145,101,3
1,80,1600,780,320,301,5
1,80,886,152,301,368,1
1,80,890,0,295,377,5
1,80,475,1024,133,57,7
1,80,892,0,303,444,2
1,80,1665,787,255,294,2
1,81,1629,815,290,266,5
1,81,899,0,317,400,5
1,81,1704,825,217,256,2
1,81,910,3,293,484,2
1,81,899,215,310,351,1
1,82,923,259,337,380,1
1,82,949,49,309,498,2
1,82,950,0,292,464,5
1,82,1701,873,220,208,5
1,82,1772,895,148,186,2
1,83,939,307,337,377,1
1,83,959,84,300,506,2
1,83,1752,913,169,168,5
1,83,940,23,320,484,5
1,84,966,377,352,381,1
1,84,979,145,322,517,2
1,84,969,77,322,504,5
1,84,1865,976,56,105,5
1,85,1001,184,335,529,2
1,85,985,423,356,386,1
1,85,984,114,311,546,5
1,86,1013,494,368,395,1
1,86,1021,245,345,544,2
1,86,1032,173,311,546,5
1,87,1036,286,362,554,2
1,87,1031,541,371,408,1
1,88,1062,348,373,571,2
1,88,1053,555,385,480,1
1,89,1083,308,353,580,5
1,89,1071,610,394,471,1
1,89,1074,388,382,592,2
1,90,1098,459,395,599,2
1,90,1087,737,411,344,1
1,90,1109,375,360,668,5
1,91,1110,508,397,573,2
1,91,1097,708,422,369,1
1,91,1130,420,362,602,5
1,92,1147,485,371,596,5
1,92,1127,578,412,503,2
1,92,1120,783,427,298,1
1,93,1165,531,373,550,5
1,93,1135,627,420,454,2
1,93,1120,845,452,236,1
1,94,1178,602,385,479,5
1,94,1137,937,457,144,1
1,94,1137,708,443,373,2
1,95,1175,654,400,427,5
1,95,1154,1001,404,79,1
1,95,1142,764,415,317,2
1,96,1157,851,386,230,2
1,96,1202,738,394,343,5
1,97,1185,914,325,166,2
1,97,1184,795,422,286,5
1,98,1233,1005,186,76,2
1,98,1211,879,367,202,5
1,99,1327,937,148,144,5
1,100,1327,1035,131,46,5
1,104,729,91,134,278,1
1,105,672,96,186,327,1
1,106,636,91,240,364,1
1,107,604,109,247,370,1
1,108,571,140,282,380,1
1,109,550,151,300,388,1
1,110,510,177,337,399,1
1,111,486,203,364,392,1
1,112,449,235,352,409,1
1,113,429,263,361,401,1
1,114,367,305,396,406,1
1,115,363,318,386,418,1
1,116,361,128,367,524,2
1,116,352,357,380,425,1
1,117,324,147,390,532,2
1,117,330,373,380,440,1
1,118,300,420,388,441,1
1,118,572,127,285,347,1
1,118,302,179,390,554,2
1,119,288,446,391,442,1
1,119,550,130,309,364,1
1,119,284,201,399,552,2
1,120,267,239,401,555,2
1,120,513,174,326,324,1
1,120,270,486,397,447,1
1,121,255,510,399,459,1
1,121,246,261,407,571,2
1,121,484,195,337,327,1
1,122,780,77,102,258,1
1,122,456,232,347,348,1
1,122,234,295,419,586,2
1,122,238,557,413,462,1
1,123,218,320,425,593,2
1,123,436,266,347,337,1
1,123,761,81,117,284,1
1,123,226,582,418,470,1
1,124,208,623,437,457,1
1,124,365,292,393,369,1
1,124,731,58,161,421,1
1,124,204,358,439,590,2
1,125,701,109,198,404,1
1,125,204,655,426,426,1
1,125,199,381,430,612,2
1,125,362,322,391,362,1
1,125,392,94,361,509,2
1,126,678,103,210,453,1
1,126,189,697,436,384,1
1,126,368,129,351,516,2
1,126,370,365,369,351,1
1,126,191,420,437,661,2
1,127,349,401,377,376,1
1,127,627,108,335,476,1
1,127,182,727,443,350,1
1,127,346,149,381,530,2
1,127,169,446,455,634,2
1,128,327,428,362,403,1
1,128,328,186,363,396,2
1,128,172,786,454,295,1
1,128,603,148,300,482,1
1,128,159,489,465,592,2
1,129,158,812,466,269,1
1,129,309,208,389,539,2
1,129,153,517,472,564,2
1,129,306,456,385,372,1
1,129,587,169,316,494,1
1,130,276,247,406,554,2
1,130,563,207,365,508,1
1,130,141,561,480,520,2
1,130,153,859,469,222,1
1,130,601,95,313,448,3
1,130,279,508,386,336,1
1,131,233,274,436,564,2
1,131,548,233,388,497,1
1,131,587,126,326,449,3
1,131,237,532,430,311,1
1,131,146,899,475,182,1
1,131,135,588,486,493,2
1,132,231,305,409,576,2
1,132,135,941,489,140,1
1,132,120,635,498,445,2
1,132,564,162,338,486,3
1,132,519,271,392,511,1
1,132,233,574,410,364,1
1,133,547,180,355,497,3
1,133,107,666,503,415,2
1,133,209,332,422,582,2
1,133,507,298,397,521,1
1,133,211,605,421,352,1
1,133,118,977,492,104,1
1,134,197,652,405,312,1
1,134,96,710,514,371,2
1,134,529,217,344,507,3
1,134,200,378,403,548,2
1,134,95,1024,515,57,1
1,134,487,338,384,522,1
1,135,95,740,501,341,2
1,135,160,402,439,556,2
1,135,515,244,365,508,3
1,135,473,359,408,540,1
1,135,160,659,440,422,1
1,136,501,286,376,514,3
1,136,105,787,470,293,2
1,136,127,442,447,544,2
1,136,455,382,418,569,1
1,136,126,723,446,358,1
1,137,448,428,449,567,1
1,137,100,466,460,552,2
1,137,100,774,457,307,1
1,137,485,308,381,516,3
1,137,125,818,416,263,2
1,138,68,516,468,565,2
1,138,426,456,442,580,1
1,138,135,872,361,209,2
1,138,483,347,380,528,3
1,138,69,820,464,261,1
1,139,478,367,379,543,3
1,139,43,553,483,528,2
1,139,42,858,484,223,1
1,139,164,904,297,177,2
1,139,410,471,452,603,1
1,140,403,534,462,547,1
1,140,450,405,398,551,3
1,140,198,959,192,122,2
1,140,0,800,506,281,1
1,140,12,595,495,486,2
1,141,185,990,210,91,2
1,141,445,428,407,564,3
1,141,397,570,458,511,1
1,141,0,631,493,450,2
1,141,0,828,489,253,1
1,142,0,666,478,415,2
1,142,428,470,416,574,3
1,142,365,608,495,473,1
1,142,0,984,494,97,1
1,143,0,1025,466,56,1
1,143,361,638,499,443,1
1,143,423,497,401,584,3
1,143,0,706,460,375,2
1,144,2,752,398,328,2
1,144,410,531,401,550,3
1,144,344,689,515,392,1
1,145,398,561,405,520,3
1,145,343,718,519,363,1
1,145,0,785,385,296,2
1,146,327,769,533,312,1
1,146,386,601,425,480,3
1,146,0,832,369,249,2
1,146,917,0,241,200,1
1,147,0,863,342,218,2
1,147,319,800,538,281,1
1,147,375,640,436,441,3
1,147,884,0,234,229,1
1,148,810,0,281,258,1
1,148,363,693,443,388,3
1,148,0,921,311,160,2
1,148,303,851,554,229,1
1,149,801,0,270,274,1
1,149,361,721,443,360,3
1,149,59,954,192,127,2
1,149,341,952,448,129,1
1,150,791,0,277,311,1
1,150,42,1015,204,66,2
1,150,357,765,443,316,3
1,150,335,968,460,113,1
1,151,44,1041,187,41,2
1,151,276,973,587,108,1
1,151,777,0,272,337,1
1,151,337,798,466,283,3
1,152,265,1022,600,59,1
1,152,360,847,426,234,3
1,153,372,879,398,202,3
1,154,417,925,308,156,3
1,155,494,958,131,123,3
1,156,480,1002,131,79,3
1,157,574,130,325,382,1
1,157,470,1034,138,47,3
1,158,523,133,347,426,1
1,159,493,149,360,425,1
1,160,467,188,365,421,1
1,161,437,201,371,426,1
1,162,396,236,384,427,1
1,163,376,256,385,430,1
1,164,374,107,364,532,2
1,164,342,293,393,430,1
1,165,322,313,395,431,1
1,165,349,132,361,532,2
1,166,288,349,404,411,1
1,166,307,156,369,565,2
1,167,284,181,384,549,2
1,167,1858,26,63,252,1
1,167,256,368,417,416,1
1,168,1849,9,72,304,2
1,168,1816,64,105,306,1
1,168,251,209,383,567,2
1,168,234,403,416,417,1
1,169,208,428,425,415,1
1,169,1787,88,134,323,1
1,169,246,228,375,575,2
1,169,1808,17,113,348,2
1,170,211,258,394,582,2
1,170,183,461,432,403,1
1,170,1747,122,174,408,1
1,170,1799,1,122,442,2
1,171,166,477,433,400,1
1,171,1777,0,144,475,2
1,171,1769,196,152,370,1
1,171,208,274,381,597,2
1,172,1724,31,197,496,2
1,172,147,508,443,408,1
1,172,1724,31,197,496,2
1,172,171,305,406,606,2
1,172,1707,210,214,399,1
1,172,147,508,443,408,1
1,172,1707,210,214,399,1
1,172,171,305,406,606,2
1,173,159,323,410,600,2
1,173,1689,58,232,501,2
1,173,1664,223,256,426,1
1,173,128,528,448,428,1
1,174,109,565,459,404,1
1,174,1659,98,262,507,2
1,174,1630,262,291,394,1
1,174,147,353,411,617,2
1,175,1646,118,274,530,2
1,175,122,371,426,619,2
1,175,100,585,465,411,1
1,175,1611,294,310,371,1
1,176,111,396,430,630,2
1,176,1590,191,331,475,2
1,176,87,609,466,472,1
1,176,798,0,167,320,2
1,176,801,39,165,369,1
1,176,1590,333,331,337,1
1,177,788,87,180,363,1
1,177,1577,365,344,308,1
1,177,1601,187,320,484,2
1,177,83,634,472,447,1
1,177,111,417,431,646,2
1,177,786,0,182,346,2
1,178,1589,215,332,460,2
1,178,78,661,478,420,1
1,178,740,113,257,374,1
1,178,1568,407,353,264,1
1,178,114,441,435,640,2
1,179,105,457,444,624,2
1,179,73,679,483,402,1
1,179,1586,245,335,429,2
1,179,1564,444,357,225,1
1,179,695,133,224,377,1
1,180,640,163,272,388,1
1,180,1579,290,342,385,2
1,180,91,481,449,600,2
1,180,63,700,486,381,1
1,180,1559,482,362,186,1
1,181,613,189,291,392,1
1,181,1591,316,330,357,5
1,181,1560,513,361,162,1
1,181,1586,321,335,353,2
1,181,61,717,485,364,1
1,181,95,496,453,585,2
1,182,1566,556,355,120,1
1,182,42,744,505,337,1
1,182,558,222,324,399,1
1,182,1593,356,328,315,2
1,182,1618,353,303,317,5
1,182,91,521,450,560,2
1,183,1657,383,264,287,5
1,183,44,762,503,319,1
1,183,1570,587,351,87,1
1,183,527,249,314,407,1
1,183,83,537,457,543,2
1,183,1594,385,327,288,2
1,184,1624,422,297,250,2
1,184,486,289,345,403,1
1,184,1582,630,338,44,1
1,184,1686,431,235,239,5
1,184,75,559,456,522,2
1,184,34,781,510,300,1
1,185,32,795,499,286,1
1,185,449,307,353,417,1
1,185,68,571,459,510,2
1,185,1645,450,276,220,2
1,185,1696,445,225,222,5
1,186,18,815,502,266,1
1,186,1684,488,237,179,2
1,186,418,138,354,515,2
1,186,416,345,358,380,1
1,186,51,585,463,496,2
1,187,1719,509,202,158,2
1,187,41,597,478,484,2
1,187,8,834,513,247,1
1,187,398,155,355,515,2
1,187,394,373,361,420,1
1,188,360,189,363,525,2
1,188,25,616,472,463,2
1,188,0,854,514,224,1
1,188,1813,546,108,112,2
1,188,355,411,368,435,1
1,189,21,626,480,455,2
1,189,0,866,509,214,1
1,189,342,209,364,538,2
1,189,337,435,373,423,1
1,189,1834,561,86,100,2
1,190,1862,615,59,42,2
1,190,301,243,380,536,2
1,190,0,884,500,197,1
1,190,13,642,472,438,2
1,190,303,469,375,390,1
1,191,291,264,382,534,2
1,191,294,486,377,370,1
1,191,0,899,506,182,1
1,191,13,651,478,430,2
1,192,0,917,504,164,1
1,192,271,522,381,385,1
1,192,268,290,386,544,2
1,192,10,666,487,415,2
1,193,260,308,385,558,2
1,193,0,919,501,162,1
1,193,250,546,396,351,1
1,193,7,677,485,404,2
1,194,0,950,503,131,1
1,194,239,337,400,572,2
1,194,238,579,406,356,1
1,194,0,685,492,396,2
1,195,6,693,492,388,2
1,195,229,603,412,334,1
1,195,233,360,402,574,2
1,195,0,943,506,138,1
1,196,226,389,412,581,2
1,196,0,953,505,128,1
1,196,4,701,491,380,2
1,196,223,635,416,354,1
1,197,4,706,494,375,2
1,197,0,958,512,123,1
1,197,222,403,416,590,2
1,197,222,654,425,420,1
1,198,233,680,430,401,1
1,198,11,711,496,370,2
1,198,232,433,420,583,2
